Month-Year,SET50,log-SET,gmean-SET,scaled-SET,quarter,set-index,ret
2012-03-01,2.41,0.8796267475025636,1.7865395507514332,1.3511148317638082,3.0,,0.0
2012-04-01,2.48,0.9082585601768908,1.7896099647849033,1.3881584647576886,3.0,863.82,0.05500867143799315
2012-05-01,2.16,0.7701082216960737,1.7913641805743257,1.2069669048024185,2.0,,0.0
2012-06-01,2.23,0.8020015854720274,1.793398246473658,1.2448613320408384,3.0,814.38,-0.05723414600263954
2012-07-01,2.32,0.8415671856782185,1.7957798221415753,1.2936334718525535,3.0,,0.0
2012-08-01,2.34,0.85015092936961,1.7982192399722188,1.3030550689724363,3.0,840.32,0.03185245217220478
2012-09-01,2.47,0.9042181506398859,1.8011338089156728,1.3735811213087454,3.0,,0.0
2012-10-01,2.45,0.8960880245566357,1.803948990638374,1.3602542953068884,3.0,879.06,0.04610148514851464
2012-11-01,2.46,0.9001613499442714,1.8067772391310961,1.363674922498482,3.0,,0.0
2012-12-01,2.62,0.9631743177730056,1.810154521739436,1.4500957524016596,3.0,945.39,0.07545560030032084
2013-01-01,2.77,1.0188473201992472,1.8140091364241802,1.5302561006439481,3.0,,0.0
2013-02-01,2.69,0.9895411936137477,1.8175684589878074,1.4829032257812078,3.0,1014.03,0.07260495668454281
2013-03-01,2.67,0.9820784724121582,1.8210321434127428,1.468995562063674,3.0,,0.0
2013-04-01,2.75,1.0116009116784799,1.8247335592859233,1.51013259702616,3.0,1055.62,0.0410145656440144
2013-05-01,2.6,0.9555114450274363,1.8279034517454813,1.4248655573679827,3.0,,0.0
2013-06-01,2.48,0.9082585601768908,1.8306258334211836,1.3567456189394609,3.0,982.99,-0.06880316780659701
2013-07-01,2.47,0.9042181506398859,1.8332898220647391,1.3492653468043307,3.0,,0.0
2013-08-01,2.23,0.8020015854720274,1.8350255333314536,1.216392505516922,2.0,882.98,-0.10174060773761684
2013-09-01,2.37,0.8628899551470398,1.837283928852669,1.2915351622913447,3.0,,0.0
2013-10-01,2.49,0.9122827104766164,1.8399582366596028,1.355261405652709,3.0,987.06,0.11787356452014763
2013-11-01,2.32,0.8415671856782185,1.841990534643514,1.260898184413088,3.0,,0.0
2013-12-01,2.19,0.7839015438284094,1.8435018898914837,1.1889311909107272,2.0,883.4,-0.10501894515024413
2014-01-01,2.14,0.7608058290337602,1.84479922248499,1.1608341774610111,2.0,,0.0
2014-02-01,2.16,0.7701082216960737,1.846165899927816,1.1708591231355936,2.0,899.51,0.018236359520036327
2014-03-01,2.23,0.8020015854720274,1.8477961676965136,1.207908780076152,2.0,,0.0
2014-04-01,2.28,0.8241754429663494,1.8496034373450172,1.2339023317935967,2.0,959.51,0.06670298273504471
2014-05-01,2.21,0.7929925155296614,1.851128457967208,1.1948507206346395,2.0,,0.0
2014-06-01,2.32,0.8415671856782185,1.8530554165380517,1.253289575888038,3.0,999.62,0.04180258673698045
2014-07-01,2.35,0.8544153281560676,1.8550760033005145,1.2681757809436476,3.0,,0.0
2014-08-01,2.4,0.8754687373538999,1.857258848059228,1.2937475314919538,3.0,1044.25,0.04464696584702188
2014-09-01,2.44,0.8919980393051105,1.859564092107631,1.3137641005451213,3.0,,0.0
2014-10-01,2.43,0.8878912573524571,1.8618166988244136,1.3067578634764003,3.0,1053.22,0.008589897055302886
2014-11-01,2.41,0.8796267475025636,1.863982311003353,1.2944346248058254,3.0,,0.0
2014-12-01,2.26,0.8153648132841944,1.8655933001423775,1.2124578579200553,2.0,1001.01,-0.04957178936974238
2015-01-01,2.39,0.8712933659434193,1.8676575396522053,1.2810937945679808,3.0,,0.0
2015-02-01,2.36,0.8586616190375187,1.8696007196503377,1.263614956112071,3.0,1042.8,0.04174783468696619
2015-03-01,2.25,0.8109302162163288,1.8711334715541512,1.2034655187877796,2.0,,0.0
2015-04-01,2.27,0.8197798314933114,1.872726966073335,1.2131684000685172,2.0,1006.1,-0.035193709244342064
2015-05-01,2.17,0.7747271675523681,1.873937496297172,1.1587380538178378,2.0,,0.0
2015-06-01,2.18,0.7793248768009977,1.875175874621002,1.1633258869666656,2.0,989.21,-0.01678759566643473
2015-07-01,2.1,0.7419373447293773,1.8760992990182237,1.1198949540796743,2.0,,0.0
