Month-Year,SET,log-SET,gmean-SET,scaled-SET,quarter
2012-08-01,2.13,0.7561219797213337,2.047817255221032,1.0402720433715125,3.0
2012-09-01,2.26,0.8153648132841944,2.0485040880680376,1.1036141014233547,3.0
2012-10-01,2.26,0.8153648132841944,2.0491864924456613,1.1032440760864801,3.0
2012-11-01,2.26,0.8153648132841944,2.049864511008725,1.102876682201207,3.0
2012-12-01,2.41,0.8796267475025636,2.050981909121577,1.1756874598575566,3.0
2013-01-01,2.55,0.9360933591703348,2.052481289037308,1.243306919802208,3.0
2013-02-01,2.56,0.9400072584914712,2.0539986114019406,1.2472708100548568,3.0
2013-03-01,2.54,0.9321640810304452,2.0554531904734645,1.2366123257826076,3.0
2013-04-01,2.62,0.9631743177730056,2.0571110453894716,1.274658071583958,3.0
2013-05-01,2.48,0.9082585601768908,2.0583849137692765,1.2055741986113653,3.0
2013-06-01,2.31,0.8372475245337022,2.0591685118423255,1.122239083928171,3.0
2013-07-01,2.27,0.8197798314933114,2.059828889859353,1.1023867094631536,3.0
2013-08-01,2.03,0.7080357930536959,2.0597303775343794,0.9855187535206432,3.0
2013-09-01,2.17,0.7747271675523681,2.0600814506509253,1.0535359499808028,3.0
2013-10-01,2.26,0.8153648132841944,2.060703053486154,1.0970440024523818,3.0
2013-11-01,2.12,0.7514160886839212,2.0608928668685182,1.0287751048912805,3.0
2013-12-01,2.02,0.7030975114131134,2.06075920123846,0.9801576940141221,3.0
2014-01-01,1.98,0.6830968447064438,2.060493462770737,0.9608109471548515,3.0
2014-02-01,2.01,0.6981347220709843,2.0603290884787033,0.9754944804809821,3.0
2014-03-01,2.02,0.7030975114131134,2.060198550887406,0.9804258995787506,3.0
2014-04-01,2.09,0.7371640659767196,2.0602930832847495,1.0144653286450265,3.0
2014-05-01,2.04,0.712949807856125,2.0602281362705672,0.9901503900346081,3.0
2014-06-01,2.15,0.7654678421395714,2.0605071108293584,1.043573749017882,3.0
2014-07-01,2.17,0.7747271675523681,2.060844742437137,1.0531388067506209,3.0
2014-08-01,2.23,0.8020015854720274,2.061357648556588,1.0820805440019812,3.0
2014-09-01,2.28,0.8241754429663494,2.0620112325010176,1.1060671599596072,3.0
2014-10-01,2.28,0.8241754429663494,2.0626609240240072,1.105716576157824,3.0
2014-11-01,2.26,0.8153648132841944,2.063249949070169,1.095672087291501,3.0
2014-12-01,2.13,0.7561219797213337,2.0634546104430678,1.0323518975293868,3.0
2015-01-01,2.26,0.8153648132841944,2.0640377356340927,1.0952506483846183,3.0
2015-02-01,2.26,0.8153648132841944,2.064617413404512,1.0949412217532475,3.0
